network,registered_country_geoname_id
2.16.183.20/30,
2.16.183.24/30,
2.16.183.28/30,
2.16.183.32/30,
2.16.183.36/30,
2.16.183.40/30,
2.16.183.44/30,
2.16.183.48/30,
2.16.183.52/30,
2.16.183.56/30,
2.16.183.60/30,
2.16.183.64/30,
2.16.183.68/30,
2.16.183.72/30,
2.16.183.76/30,
2.16.183.80/30,
2.16.183.84/32,
2.16.183.85/32,
2.16.183.86/31,
2.16.183.88/30,
2.16.183.92/30,
2.16.183.96/30,
2.16.183.100/30,
2.16.183.104/30,
2.16.183.108/31,
2.16.183.110/32,
2.16.183.111/32,
2.16.183.112/30,
2.16.183.116/32,
2.16.183.117/32,
2.16.183.118/31,
2.16.183.120/30,
2.16.183.124/30,
2.16.183.128/30,
2.16.183.132/31,
2.16.183.134/31,
2.16.183.136/30,
2.16.183.140/30,
2.16.183.144/30,
2.16.183.148/30,
2.16.183.152/30,
2.16.183.156/31,
2.16.183.158/32,
2.16.183.159/32,
2.16.183.160/30,
2.16.183.164/30,
2.16.183.168/30,
2.16.183.172/30,
2.16.183.176/30,
2.16.183.180/30,
2.16.183.184/30,
2.16.183.188/30,
2.16.183.192/30,
2.16.183.196/30,
2.16.183.200/30,
2.16.183.204/30,
2.16.183.208/30,
2.16.183.212/30,
2.16.183.216/30,
2.16.183.220/30,
2.16.183.224/30,
2.16.183.228/31,
2.16.183.230/31,
2.16.183.232/29,
2.16.183.240/28,
2.16.184.0/23,
2.16.186.0/26,
2.16.186.64/27,
2.16.186.96/28,
2.16.186.112/30,
2.16.186.116/32,
2.16.186.117/32,
2.16.186.118/31,
2.16.186.120/30,
2.16.186.124/30,
2.16.186.128/30,
2.16.186.132/30,
2.16.186.136/30,
2.16.186.140/30,
2.16.186.144/30,
2.16.186.148/30,
2.16.186.152/30,
2.16.186.156/30,
2.16.186.160/30,
2.16.186.164/30,
2.16.186.168/30,
2.16.186.172/30,
2.16.186.176/30,
2.16.186.180/30,
2.16.186.184/30,
2.16.186.188/32,
2.16.186.189/32,
2.16.186.190/31,
2.16.186.192/27,
2.16.186.224/29,
2.16.186.232/30,
2.16.186.236/32,
2.16.186.237/32,
2.16.186.238/31,
2.16.186.240/30,
2.16.186.244/32,
2.16.186.245/32,
2.16.186.246/31,
2.16.186.248/29,
2.16.187.0/30,
2.16.187.4/30,
2.16.187.8/30,
2.16.187.12/30,
2.16.187.16/30,
2.16.187.20/30,
2.16.187.24/30,
2.16.187.28/30,
2.16.187.32/30,
2.16.187.36/30,
2.16.187.40/30,
2.16.187.44/30,
2.16.187.48/30,
2.16.187.52/32,
2.16.187.53/32,
2.16.187.54/31,
2.16.187.56/30,
2.16.187.60/30,
2.16.187.64/26,
2.16.187.128/25,
2.16.188.0/25,
2.16.188.128/26,
2.16.188.192/30,
2.16.188.196/30,
2.16.188.200/30,
2.16.188.204/30,
2.16.188.208/30,
2.16.188.212/30,
2.16.188.216/30,
2.16.188.220/30,
2.16.188.224/30,
2.16.188.228/30,
2.16.188.232/30,
2.16.188.236/30,
2.16.188.240/30,
2.16.188.244/31,
2.16.188.246/32,
2.16.188.247/32,
2.16.188.248/29,
2.16.189.0/24,
2.16.190.0/23,
2.16.192.0/20,
2.16.208.0/21,
2.16.216.0/26,
2.16.216.64/28,
2.16.216.80/30,
2.16.216.84/32,
2.16.216.85/32,
2.16.216.86/32,
2.16.216.87/32,
2.16.216.88/30,
2.16.216.92/31,
2.16.216.94/31,
2.16.216.96/30,
2.16.216.100/30,
2.16.216.104/30,
2.16.216.108/32,
2.16.216.109/32,
2.16.216.110/31,
2.16.216.112/32,
2.16.216.113/32,
2.16.216.114/31,
2.16.216.116/32,
2.16.216.117/32,
2.16.216.118/31,
2.16.216.120/32,
2.16.216.121/32,
2.16.216.122/31,
2.16.216.124/32,
2.16.216.125/32,
2.16.216.126/31,
2.16.216.128/32,
2.16.216.129/32,
2.16.216.130/31,
2.16.216.132/32,
2.16.216.133/32,
2.16.216.134/32,
2.16.216.135/32,
2.16.216.136/29,
2.16.216.144/28,
2.16.216.160/32,
2.16.216.161/32,
2.16.216.162/31,
2.16.216.164/30,
2.16.216.168/29,
2.16.216.176/28,
2.16.216.192/26,
2.16.217.0/25,
2.16.217.128/28,
2.16.217.144/30,
2.16.217.148/30,
2.16.217.152/30,
2.16.217.156/31,
2.16.217.158/32,
2.16.217.159/32,
2.16.217.160/28,
2.16.217.176/29,
2.16.217.184/32,
2.16.217.185/32,
2.16.217.186/31,
2.16.217.188/30,
2.16.217.192/26,
2.16.218.0/30,
2.16.218.4/30,
2.16.218.8/30,
2.16.218.12/30,
2.16.218.16/30,
2.16.218.20/30,
2.16.218.24/30,
2.16.218.28/30,
2.16.218.32/30,
2.16.218.36/30,
2.16.218.40/30,
2.16.218.44/30,
2.16.218.48/30,
2.16.218.52/30,
2.16.218.56/30,
2.16.218.60/30,
2.16.218.64/30,
2.16.218.68/31,
2.16.218.70/32,
2.16.218.71/32,
2.16.218.72/29,
2.16.218.80/28,
2.16.218.96/27,
2.16.218.128/26,
2.16.218.192/28,
2.16.218.208/30,
2.16.218.212/30,
2.16.218.216/30,
2.16.218.220/31,
2.16.218.222/32,
2.16.218.223/32,
2.16.218.224/27,
2.16.219.0/24,
2.16.220.0/22,
2.16.224.0/19,
2.17.0.0/19,
2.17.32.0/23,
2.17.34.0/26,
2.17.34.64/28,
2.17.34.80/30,
2.17.34.84/30,
2.17.34.88/30,
2.17.34.92/30,
2.17.34.96/30,
2.17.34.100/30,
2.17.34.104/30,
2.17.34.108/30,
2.17.34.112/30,
2.17.34.116/30,
2.17.34.120/30,
2.17.34.124/30,
2.17.34.128/30,
2.17.34.132/30,
2.17.34.136/31,
2.17.34.138/31,
2.17.34.140/30,
2.17.34.144/28,
2.17.34.160/27,
2.17.34.192/26,
2.17.35.0/24,
2.17.36.0/24,
2.17.37.0/30,
2.17.37.4/31,
2.17.37.6/31,
2.17.37.8/29,
2.17.37.16/30,
2.17.37.20/31,
2.17.37.22/31,
2.17.37.24/29,
2.17.37.32/27,
2.17.37.64/30,
2.17.37.68/30,
2.17.37.72/30,
2.17.37.76/30,
2.17.37.80/30,
2.17.37.84/30,
2.17.37.88/30,
2.17.37.92/30,
2.17.37.96/30,
2.17.37.100/30,
2.17.37.104/30,
2.17.37.108/30,
2.17.37.112/30,
2.17.37.116/31,
2.17.37.118/32,
2.17.37.119/32,
2.17.37.120/30,
2.17.37.124/30,
2.17.37.128/30,
2.17.37.132/30,
2.17.37.136/30,
2.17.37.140/30,
2.17.37.144/30,
2.17.37.148/30,
2.17.37.152/30,
2.17.37.156/30,
2.17.37.160/30,
2.17.37.164/30,
2.17.37.168/30,
2.17.37.172/30,
2.17.37.176/30,
2.17.37.180/30,
2.17.37.184/30,
2.17.37.188/31,
2.17.37.190/32,
2.17.37.191/32,
2.17.37.192/26,
2.17.38.0/30,
2.17.38.4/30,
2.17.38.8/30,
2.17.38.12/30,
2.17.38.16/30,
2.17.38.20/30,
2.17.38.24/30,
2.17.38.28/31,
2.17.38.30/32,
2.17.38.31/32,
2.17.38.32/30,
2.17.38.36/30,
2.17.38.40/30,
2.17.38.44/30,
2.17.38.48/30,
2.17.38.52/31,
2.17.38.54/32,
2.17.38.55/32,
2.17.38.56/29,
2.17.38.64/26,
2.17.38.128/25,
2.17.39.0/27,
2.17.39.32/29,
2.17.39.40/30,
2.17.39.44/30,
2.17.39.48/30,
2.17.39.52/30,
2.17.39.56/30,
2.17.39.60/30,
2.17.39.64/30,
2.17.39.68/30,
2.17.39.72/30,
2.17.39.76/30,
2.17.39.80/30,
2.17.39.84/30,
2.17.39.88/30,
2.17.39.92/30,
2.17.39.96/30,
2.17.39.100/30,
2.17.39.104/30,
2.17.39.108/30,
2.17.39.112/30,
2.17.39.116/30,
2.17.39.120/30,
2.17.39.124/30,
2.17.39.128/30,
2.17.39.132/30,
2.17.39.136/30,
2.17.39.140/30,
2.17.39.144/30,
2.17.39.148/30,
2.17.39.152/30,
2.17.39.156/30,
2.17.39.160/30,
2.17.39.164/30,
2.17.39.168/30,
2.17.39.172/30,
2.17.39.176/30,
2.17.39.180/30,
2.17.39.184/30,
2.17.39.188/30,
2.17.39.192/30,
2.17.39.196/32,
2.17.39.197/32,
2.17.39.198/31,
2.17.39.200/30,
2.17.39.204/30,
2.17.39.208/28,
2.17.39.224/27,
2.17.40.0/29,
2.17.40.8/30,
2.17.40.12/31,
2.17.40.14/31,
2.17.40.16/31,
2.17.40.18/31,
2.17.40.20/31,
2.17.40.22/31,
2.17.40.24/31,
2.17.40.26/31,
2.17.40.28/31,
2.17.40.30/31,
2.17.40.32/31,
2.17.40.34/31,
2.17.40.36/31,
2.17.40.38/31,
2.17.40.40/31,
2.17.40.42/31,
2.17.40.44/31,
2.17.40.46/31,
2.17.40.48/31,
2.17.40.50/31,
2.17.40.52/31,
2.17.40.54/31,
2.17.40.56/31,
2.17.40.58/31,
2.17.40.60/31,
2.17.40.62/31,
2.17.40.64/31,
2.17.40.66/31,
2.17.40.68/31,
2.17.40.70/31,
2.17.40.72/31,
2.17.40.74/31,
2.17.40.76/31,
2.17.40.78/31,
2.17.40.80/31,
2.17.40.82/31,
2.17.40.84/31,
2.17.40.86/31,
2.17.40.88/31,
2.17.40.90/31,
2.17.40.92/31,
2.17.40.94/31,
2.17.40.96/31,
2.17.40.98/31,
2.17.40.100/31,
2.17.40.102/31,
2.17.40.104/31,
2.17.40.106/31,
2.17.40.108/31,
2.17.40.110/31,
2.17.40.112/31,
2.17.40.114/31,
2.17.40.116/31,
2.17.40.118/31,
2.17.40.120/31,
2.17.40.122/31,
2.17.40.124/31,
2.17.40.126/31,
2.17.40.128/31,
2.17.40.130/31,
2.17.40.132/31,
2.17.40.134/31,
2.17.40.136/32,
2.17.40.137/32,
2.17.40.138/31,
2.17.40.140/30,
2.17.40.144/28,
2.17.40.160/27,
2.17.40.192/26,
2.17.41.0/24,
2.17.42.0/24,
2.17.43.0/30,
2.17.43.4/30,
2.17.43.8/30,
2.17.43.12/30,
2.17.43.16/30,
2.17.43.20/30,
2.17.43.24/30,
2.17.43.28/30,
2.17.43.32/30,
2.17.43.36/30,
2.17.43.40/30,
2.17.43.44/30,
2.17.43.48/30,
2.17.43.52/30,
2.17.43.56/30,
2.17.43.60/30,
2.17.43.64/30,
2.17.43.68/30,
2.17.43.72/29,
2.17.43.80/29,
2.17.43.88/30,
2.17.43.92/30,
2.17.43.96/30,
2.17.43.100/30,
2.17.43.104/30,
2.17.43.108/30,
2.17.43.112/30,
2.17.43.116/30,
2.17.43.120/30,
2.17.43.124/30,
2.17.43.128/30,
2.17.43.132/30,
2.17.43.136/30,
2.17.43.140/32,
2.17.43.141/32,
2.17.43.142/31,
2.17.43.144/28,
2.17.43.160/27,
2.17.43.192/26,
2.17.44.0/22,
2.17.48.0/20,
2.17.64.0/19,
2.17.96.0/20,
2.17.112.0/21,
2.17.120.0/23,
2.17.122.0/25,
2.17.122.128/26,
2.17.122.192/28,
2.17.122.208/29,
2.17.122.216/30,
2.17.122.220/32,
2.17.122.221/32,
2.17.122.222/31,
2.17.122.224/30,
2.17.122.228/30,
2.17.122.232/30,
2.17.122.236/30,
2.17.122.240/30,
2.17.122.244/30,
2.17.122.248/29,
2.17.123.0/30,
2.17.123.4/30,
2.17.123.8/30,
2.17.123.12/30,
2.17.123.16/30,
2.17.123.20/30,
2.17.123.24/30,
2.17.123.28/31,
2.17.123.30/32,
2.17.123.31/32,
2.17.123.32/30,
2.17.123.36/31,
2.17.123.38/32,
2.17.123.39/32,
2.17.123.40/30,
2.17.123.44/31,
2.17.123.46/31,
2.17.123.48/28,
2.17.123.64/26,
2.17.123.128/25,
2.17.124.0/22,
2.17.128.0/18,
2.17.192.0/20,
2.17.208.0/26,
2.17.208.64/29,
2.17.208.72/30,
2.17.208.76/30,
2.17.208.80/30,
2.17.208.84/30,
2.17.208.88/30,
2.17.208.92/30,
2.17.208.96/30,
2.17.208.100/30,
2.17.208.104/30,
2.17.208.108/30,
2.17.208.112/30,
2.17.208.116/30,
2.17.208.120/30,
2.17.208.124/30,
2.17.208.128/30,
2.17.208.132/31,
2.17.208.134/32,
2.17.208.135/32,
2.17.208.136/30,
2.17.208.140/31,
2.17.208.142/32,
2.17.208.143/32,
2.17.208.144/30,
2.17.208.148/30,
2.17.208.152/30,
2.17.208.156/32,
2.17.208.157/32,
2.17.208.158/32,
2.17.208.159/32,
2.17.208.160/30,
2.17.208.164/31,
2.17.208.166/32,
2.17.208.167/32,
2.17.208.168/30,
2.17.208.172/31,
2.17.208.174/32,
2.17.208.175/32,
2.17.208.176/30,
2.17.208.180/30,
2.17.208.184/30,
2.17.208.188/30,
2.17.208.192/30,
2.17.208.196/30,
2.17.208.200/30,
2.17.208.204/30,
2.17.208.208/30,
2.17.208.212/30,
2.17.208.216/30,
2.17.208.220/32,
2.17.208.221/32,
2.17.208.222/31,
2.17.208.224/27,
2.17.209.0/24,
2.17.210.0/30,
2.17.210.4/30,
2.17.210.8/30,
2.17.210.12/30,
2.17.210.16/30,
2.17.210.20/30,
2.17.210.24/30,
2.17.210.28/30,
2.17.210.32/30,
2.17.210.36/30,
2.17.210.40/30,
2.17.210.44/30,
2.17.210.48/30,
2.17.210.52/30,
2.17.210.56/30,
2.17.210.60/30,
2.17.210.64/30,
2.17.210.68/30,
2.17.210.72/30,
2.17.210.76/32,
2.17.210.77/32,
2.17.210.78/31,
2.17.210.80/30,
2.17.210.84/30,
2.17.210.88/30,
2.17.210.92/30,
2.17.210.96/30,
2.17.210.100/30,
2.17.210.104/30,
2.17.210.108/30,
2.17.210.112/30,
2.17.210.116/30,
2.17.210.120/30,
2.17.210.124/30,
2.17.210.128/30,
2.17.210.132/31,
2.17.210.134/32,
2.17.210.135/32,
2.17.210.136/29,
2.17.210.144/28,
2.17.210.160/27,
2.17.210.192/26,
2.17.211.0/30,
2.17.211.4/30,
2.17.211.8/29,
2.17.211.16/28,
2.17.211.32/27,
2.17.211.64/29,
2.17.211.72/30,
2.17.211.76/31,
2.17.211.78/32,
2.17.211.79/32,
2.17.211.80/30,
2.17.211.84/30,
2.17.211.88/30,
2.17.211.92/30,
2.17.211.96/30,
2.17.211.100/30,
2.17.211.104/30,
2.17.211.108/30,
2.17.211.112/30,
2.17.211.116/30,
2.17.211.120/30,
2.17.211.124/30,
2.17.211.128/30,
2.17.211.132/30,
2.17.211.136/30,
2.17.211.140/31,
2.17.211.142/32,
2.17.211.143/32,
2.17.211.144/31,
2.17.211.146/32,
2.17.211.147/32,
2.17.211.148/31,
2.17.211.150/32,
2.17.211.151/32,
2.17.211.152/31,
2.17.211.154/32,
2.17.211.155/32,
2.17.211.156/31,
2.17.211.158/32,
2.17.211.159/32,
2.17.211.160/31,
2.17.211.162/32,
2.17.211.163/32,
2.17.211.164/31,
2.17.211.166/32,
2.17.211.167/32,
2.17.211.168/31,
2.17.211.170/32,
2.17.211.171/32,
2.17.211.172/31,
2.17.211.174/32,
2.17.211.175/32,
2.17.211.176/31,
2.17.211.178/32,
2.17.211.179/32,
2.17.211.180/31,
2.17.211.182/32,
2.17.211.183/32,
2.17.211.184/31,
2.17.211.186/32,
2.17.211.187/32,
2.17.211.188/31,
2.17.211.190/32,
2.17.211.191/32,
2.17.211.192/31,
2.17.211.194/32,
2.17.211.195/32,
2.17.211.196/31,
2.17.211.198/32,
2.17.211.199/32,
2.17.211.200/31,
2.17.211.202/32,
2.17.211.203/32,
2.17.211.204/31,
2.17.211.206/32,
2.17.211.207/32,
2.17.211.208/31,
2.17.211.210/32,
2.17.211.211/32,
2.17.211.212/31,
2.17.211.214/32,
2.17.211.215/32,
2.17.211.216/29,
2.17.211.224/27,
2.17.212.0/22,
2.17.216.0/24,
2.17.217.0/25,
2.17.217.128/29,
2.17.217.136/30,
2.17.217.140/30,
2.17.217.144/30,
2.17.217.148/30,
2.17.217.152/30,
2.17.217.156/30,
2.17.217.160/30,
2.17.217.164/30,
2.17.217.168/30,
2.17.217.172/31,
2.17.217.174/31,
2.17.217.176/28,
2.17.217.192/26,
2.17.218.0/23,
2.17.220.0/22,
2.17.224.0/19,
2.18.0.0/20,
2.18.16.0/21,
2.18.24.0/22,
2.18.28.0/24,
2.18.29.0/30,
2.18.29.4/32,
2.18.29.5/32,
2.18.29.6/32,
2.18.29.7/32,
2.18.29.8/30,
2.18.29.12/30,
2.18.29.16/30,
2.18.29.20/32,
2.18.29.21/32,
2.18.29.22/31,
2.18.29.24/30,
2.18.29.28/32,
2.18.29.29/32,
2.18.29.30/32,
2.18.29.31/32,
2.18.29.32/30,
2.18.29.36/30,
2.18.29.40/30,
2.18.29.44/30,
2.18.29.48/30,
2.18.29.52/32,
2.18.29.53/32,
2.18.29.54/32,
2.18.29.55/32,
2.18.29.56/30,
2.18.29.60/31,
2.18.29.62/32,
2.18.29.63/32,
2.18.29.64/30,
2.18.29.68/30,
2.18.29.72/30,
2.18.29.76/32,
2.18.29.77/32,
2.18.29.78/32,
2.18.29.79/32,
2.18.29.80/30,
2.18.29.84/31,
2.18.29.86/32,
2.18.29.87/32,
2.18.29.88/30,
2.18.29.92/32,
2.18.29.93/32,
2.18.29.94/31,
2.18.29.96/30,
2.18.29.100/31,
2.18.29.102/32,
2.18.29.103/32,
2.18.29.104/29,
2.18.29.112/28,
2.18.29.128/25,
2.18.30.0/23,
2.18.32.0/19,
2.18.64.0/23,
2.18.66.0/27,
2.18.66.32/30,
2.18.66.36/32,
2.18.66.37/32,
2.18.66.38/31,
2.18.66.40/30,
2.18.66.44/30,
2.18.66.48/30,
2.18.66.52/30,
2.18.66.56/30,
2.18.66.60/30,
2.18.66.64/30,
2.18.66.68/30,
2.18.66.72/30,
2.18.66.76/30,
2.18.66.80/30,
2.18.66.84/31,
2.18.66.86/31,
2.18.66.88/29,
2.18.66.96/27,
2.18.66.128/28,
2.18.66.144/29,
2.18.66.152/30,
2.18.66.156/31,
2.18.66.158/31,
2.18.66.160/30,
2.18.66.164/30,
2.18.66.168/30,
2.18.66.172/30,
2.18.66.176/30,
2.18.66.180/32,
2.18.66.181/32,
2.18.66.182/31,
2.18.66.184/29,
2.18.66.192/26,
2.18.67.0/24,
2.18.68.0/22,
2.18.72.0/21,
2.18.80.0/20,
2.18.96.0/19,
2.18.128.0/18,
2.18.192.0/20,
2.18.208.0/22,
2.18.212.0/23,
2.18.214.0/30,
2.18.214.4/31,
2.18.214.6/32,
2.18.214.7/32,
2.18.214.8/30,
2.18.214.12/30,
2.18.214.16/30,
2.18.214.20/31,
2.18.214.22/32,
2.18.214.23/32,
2.18.214.24/30,
2.18.214.28/31,
2.18.214.30/32,
2.18.214.31/32,
2.18.214.32/30,
2.18.214.36/30,
2.18.214.40/30,
2.18.214.44/31,
2.18.214.46/32,
2.18.214.47/32,
2.18.214.48/30,
2.18.214.52/30,
2.18.214.56/30,
2.18.214.60/32,
2.18.214.61/32,
2.18.214.62/31,
2.18.214.64/30,
2.18.214.68/30,
2.18.214.72/30,
2.18.214.76/30,
2.18.214.80/30,
2.18.214.84/30,
2.18.214.88/30,
2.18.214.92/30,
2.18.214.96/30,
2.18.214.100/30,
2.18.214.104/30,
2.18.214.108/30,
2.18.214.112/30,
2.18.214.116/30,
2.18.214.120/30,
2.18.214.124/30,
2.18.214.128/30,
2.18.214.132/32,
2.18.214.133/32,
2.18.214.134/32,
2.18.214.135/32,
2.18.214.136/29,
2.18.214.144/28,
2.18.214.160/27,
2.18.214.192/26,
2.18.215.0/30,
2.18.215.4/30,
2.18.215.8/30,
2.18.215.12/30,
2.18.215.16/30,
2.18.215.20/30,
2.18.215.24/30,
2.18.215.28/30,
2.18.215.32/30,
2.18.215.36/30,
2.18.215.40/29,
2.18.215.48/28,
2.18.215.64/26,
2.18.215.128/26,
2.18.215.192/30,
2.18.215.196/30,
2.18.215.200/30,
2.18.215.204/30,
2.18.215.208/30,
2.18.215.212/30,
2.18.215.216/29,
2.18.215.224/27,
2.18.216.0/21,
2.18.224.0/20,
2.18.240.0/26,
2.18.240.64/28,
2.18.240.80/30,
2.18.240.84/30,
2.18.240.88/29,
2.18.240.96/28,
2.18.240.112/29,
2.18.240.120/32,
2.18.240.121/32,
2.18.240.122/31,
2.18.240.124/30,
2.18.240.128/25,
2.18.241.0/24,
2.18.242.0/23,
2.18.244.0/22,
2.18.248.0/30,
2.18.248.4/30,
2.18.248.8/30,
2.18.248.12/30,
2.18.248.16/30,
2.18.248.20/30,
2.18.248.24/30,
2.18.248.28/30,
2.18.248.32/30,
2.18.248.36/30,
2.18.248.40/30,
2.18.248.44/30,
2.18.248.48/30,
2.18.248.52/30,
2.18.248.56/30,
2.18.248.60/31,
2.18.248.62/31,
2.18.248.64/29,
2.18.248.72/30,
2.18.248.76/31,
2.18.248.78/31,
2.18.248.80/31,
2.18.248.82/31,
2.18.248.84/31,
2.18.248.86/31,
2.18.248.88/31,
2.18.248.90/31,
2.18.248.92/31,
2.18.248.94/31,
2.18.248.96/31,
2.18.248.98/31,
2.18.248.100/31,
2.18.248.102/31,
2.18.248.104/31,
2.18.248.106/31,
2.18.248.108/31,
2.18.248.110/31,
2.18.248.112/31,
2.18.248.114/31,
2.18.248.116/31,
2.18.248.118/31,
2.18.248.120/31,
2.18.248.122/31,
2.18.248.124/31,
2.18.248.126/31,
2.18.248.128/31,
2.18.248.130/31,
2.18.248.132/31,
2.18.248.134/31,
2.18.248.136/31,
2.18.248.138/31,
2.18.248.140/31,
2.18.248.142/31,
2.18.248.144/28,
2.18.248.160/27,
2.18.248.192/26,
2.18.249.0/24,
2.18.250.0/23,
2.18.252.0/23,
2.18.254.0/28,
2.18.254.16/29,
2.18.254.24/30,
2.18.254.28/31,
2.18.254.30/31,
2.18.254.32/27,
2.18.254.64/27,
2.18.254.96/30,
2.18.254.100/31,
2.18.254.102/32,
2.18.254.103/32,
2.18.254.104/30,
2.18.254.108/31,
2.18.254.110/32,
2.18.254.111/32,
2.18.254.112/30,
2.18.254.116/30,
2.18.254.120/30,
2.18.254.124/31,
2.18.254.126/32,
2.18.254.127/32,
2.18.254.128/25,
2.18.255.0/27,
2.18.255.32/29,
2.18.255.40/30,
2.18.255.44/31,
2.18.255.46/31,
2.18.255.48/31,
2.18.255.50/31,
2.18.255.52/31,
2.18.255.54/31,
2.18.255.56/31,
2.18.255.58/31,
2.18.255.60/31,
2.18.255.62/32,
2.18.255.63/32,
2.18.255.64/31,
2.18.255.66/31,
2.18.255.68/31,
2.18.255.70/31,
2.18.255.72/31,
2.18.255.74/31,
2.18.255.76/31,
2.18.255.78/31,
2.18.255.80/31,
2.18.255.82/31,
2.18.255.84/31,
2.18.255.86/31,
2.18.255.88/31,
2.18.255.90/31,
2.18.255.92/31,
2.18.255.94/32,
2.18.255.95/32,
2.18.255.96/31,
2.18.255.98/31,
2.18.255.100/31,
2.18.255.102/31,
2.18.255.104/31,
2.18.255.106/31,
2.18.255.108/31,
2.18.255.110/31,
2.18.255.112/31,
2.18.255.114/31,
2.18.255.116/30,
2.18.255.120/29,
2.18.255.128/25,
2.19.0.0/19,
2.19.32.0/20,
2.19.48.0/23,
2.19.50.0/24,
2.19.51.0/27,
2.19.51.32/30,
2.19.51.36/30,
2.19.51.40/30,
2.19.51.44/30,
2.19.51.48/30,
2.19.51.52/30,
2.19.51.56/30,
2.19.51.60/30,
2.19.51.64/30,
2.19.51.68/30,
2.19.51.72/30,
2.19.51.76/30,
2.19.51.80/30,
2.19.51.84/30,
2.19.51.88/31,
2.19.51.90/31,
2.19.51.92/30,
2.19.51.96/27,
2.19.51.128/25,
2.19.52.0/22,
2.19.56.0/21,
2.19.64.0/19,
2.19.96.0/30,
2.19.96.4/30,
2.19.96.8/30,
2.19.96.12/30,
2.19.96.16/30,
2.19.96.20/30,
2.19.96.24/30,
2.19.96.28/30,
2.19.96.32/30,
2.19.96.36/30,
2.19.96.40/30,
2.19.96.44/31,
2.19.96.46/32,
2.19.96.47/32,
2.19.96.48/30,
2.19.96.52/32,
2.19.96.53/32,
2.19.96.54/31,
2.19.96.56/30,
2.19.96.60/30,
2.19.96.64/30,
2.19.96.68/30,
2.19.96.72/30,
2.19.96.76/30,
2.19.96.80/30,
2.19.96.84/31,
2.19.96.86/32,
2.19.96.87/32,
2.19.96.88/30,
2.19.96.92/30,
2.19.96.96/30,
2.19.96.100/31,
2.19.96.102/31,
2.19.96.104/30,
2.19.96.108/30,
2.19.96.112/30,
2.19.96.116/30,
2.19.96.120/30,
2.19.96.124/31,
2.19.96.126/32,
2.19.96.127/32,
2.19.96.128/30,
2.19.96.132/30,
2.19.96.136/30,
2.19.96.140/30,
2.19.96.144/30,
2.19.96.148/31,
2.19.96.150/32,
2.19.96.151/32,
2.19.96.152/30,
2.19.96.156/30,
2.19.96.160/30,
2.19.96.164/30,
2.19.96.168/30,
2.19.96.172/30,
2.19.96.176/30,
2.19.96.180/31,
2.19.96.182/32,
2.19.96.183/32,
2.19.96.184/30,
2.19.96.188/30,
2.19.96.192/30,
2.19.96.196/30,
2.19.96.200/30,
2.19.96.204/30,
2.19.96.208/30,
2.19.96.212/31,
2.19.96.214/32,
2.19.96.215/32,
2.19.96.216/30,
2.19.96.220/32,
2.19.96.221/32,
2.19.96.222/31,
2.19.96.224/30,
2.19.96.228/31,
2.19.96.230/32,
2.19.96.231/32,
2.19.96.232/30,
2.19.96.236/31,
2.19.96.238/32,
2.19.96.239/32,
2.19.96.240/30,
2.19.96.244/30,
2.19.96.248/29,
2.19.97.0/30,
2.19.97.4/30,
2.19.97.8/30,
2.19.97.12/30,
2.19.97.16/30,
2.19.97.20/30,
2.19.97.24/30,
2.19.97.28/30,
2.19.97.32/30,
2.19.97.36/30,
2.19.97.40/30,
2.19.97.44/32,
2.19.97.45/32,
2.19.97.46/31,
2.19.97.48/30,
2.19.97.52/30,
2.19.97.56/30,
2.19.97.60/30,
2.19.97.64/30,
2.19.97.68/30,
2.19.97.72/30,
2.19.97.76/30,
2.19.97.80/30,
2.19.97.84/30,
2.19.97.88/30,
2.19.97.92/30,
2.19.97.96/30,
2.19.97.100/30,
2.19.97.104/30,
2.19.97.108/30,
2.19.97.112/30,
2.19.97.116/31,
2.19.97.118/31,
2.19.97.120/29,
2.19.97.128/25,
2.19.98.0/23,
2.19.100.0/22,
2.19.104.0/21,
2.19.112.0/20,
2.19.128.0/17,
2.20.0.0/19,
2.20.32.0/21,
2.20.40.0/22,
2.20.44.0/26,
2.20.44.64/28,
2.20.44.80/30,
2.20.44.84/30,
2.20.44.88/30,
2.20.44.92/30,
2.20.44.96/30,
2.20.44.100/30,
2.20.44.104/29,
2.20.44.112/28,
2.20.44.128/25,
2.20.45.0/30,
2.20.45.4/30,
2.20.45.8/30,
2.20.45.12/30,
2.20.45.16/28,
2.20.45.32/27,
2.20.45.64/28,
2.20.45.80/29,
2.20.45.88/30,
2.20.45.92/30,
2.20.45.96/29,
2.20.45.104/29,
2.20.45.112/28,
2.20.45.128/25,
2.20.46.0/23,
2.20.48.0/20,
2.20.64.0/22,
2.20.68.0/23,
2.20.70.0/30,
2.20.70.4/30,
2.20.70.8/30,
2.20.70.12/30,
2.20.70.16/30,
2.20.70.20/30,
2.20.70.24/30,
2.20.70.28/30,
2.20.70.32/30,
2.20.70.36/30,
2.20.70.40/30,
2.20.70.44/30,
2.20.70.48/30,
2.20.70.52/30,
2.20.70.56/30,
2.20.70.60/31,
2.20.70.62/31,
2.20.70.64/26,
2.20.70.128/25,
2.20.71.0/24,
2.20.72.0/21,
2.20.80.0/20,
2.20.96.0/19,
2.20.128.0/22,
2.20.132.0/30,
2.20.132.4/31,
2.20.132.6/31,
2.20.132.8/29,
2.20.132.16/28,
2.20.132.32/27,
2.20.132.64/32,
2.20.132.65/32,
